,datetime,site_name,site_nodeuuid,site_internal_id,longitude,latitude,device_kind,flow
91,2025-08-08 22:45:00,inlet_2005,2ff1be8e-116f-11ef-bee7-ecebb886fd8c,672922316_1,-2.515096701771522,51.471364520180025,technolog,13.611112
92,2025-08-08 23:00:00,inlet_2005,2ff1be8e-116f-11ef-bee7-ecebb886fd8c,672922316_1,-2.515096701771522,51.471364520180025,technolog,12.222222
93,2025-08-08 23:15:00,inlet_2005,2ff1be8e-116f-11ef-bee7-ecebb886fd8c,672922316_1,-2.515096701771522,51.471364520180025,technolog,11.511111
94,2025-08-08 23:30:00,inlet_2005,2ff1be8e-116f-11ef-bee7-ecebb886fd8c,672922316_1,-2.515096701771522,51.471364520180025,technolog,11.1
95,2025-08-08 23:45:00,inlet_2005,2ff1be8e-116f-11ef-bee7-ecebb886fd8c,672922316_1,-2.515096701771522,51.471364520180025,technolog,9.588889
96,2025-08-08 00:00:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.22222222
97,2025-08-08 00:15:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.12222223
98,2025-08-08 00:30:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.1
99,2025-08-08 00:45:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.2
100,2025-08-08 01:00:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.11111111
101,2025-08-08 01:15:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.11111111
102,2025-08-08 01:30:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.12222223
103,2025-08-08 01:45:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.12222223
104,2025-08-08 02:00:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.1
105,2025-08-08 02:15:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.06666667
106,2025-08-08 02:30:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.07777778
107,2025-08-08 02:45:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.14444445
108,2025-08-08 03:00:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.06666667
109,2025-08-08 03:15:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.15555556
110,2025-08-08 03:30:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.16666667
111,2025-08-08 03:45:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.14444445
112,2025-08-08 04:00:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.2888889
113,2025-08-08 04:15:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.24444446
114,2025-08-08 04:30:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.2777778
115,2025-08-08 04:45:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.25555557
116,2025-08-08 05:00:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.37777779
117,2025-08-08 05:15:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.78888893
118,2025-08-08 05:30:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.7111111
119,2025-08-08 05:45:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.6333334
120,2025-08-08 06:00:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.6555556
121,2025-08-08 06:15:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.75555557
122,2025-08-08 06:30:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.90000004
123,2025-08-08 06:45:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.97777784
124,2025-08-08 07:00:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.8888889
125,2025-08-08 07:15:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,1.0444444
126,2025-08-08 07:30:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,1.0555556
127,2025-08-08 07:45:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,1.2222223
128,2025-08-08 08:00:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,1.0444444
129,2025-08-08 08:15:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,1.4111111
130,2025-08-08 08:30:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,1.3666667
131,2025-08-08 08:45:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,1.3000001
132,2025-08-08 09:00:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,1.2777778
133,2025-08-08 09:15:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,1.2666668
134,2025-08-08 09:30:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,1.0555556
135,2025-08-08 09:45:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,1.1666667
136,2025-08-08 10:00:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,1.4555556
137,2025-08-08 10:15:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,1.1666667
138,2025-08-08 10:30:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,1.1444445
139,2025-08-08 10:45:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,1.1111112
140,2025-08-08 11:00:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.9444445
141,2025-08-08 11:15:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,1.2777778
142,2025-08-08 11:30:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,1.4666667
143,2025-08-08 11:45:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,1.6
144,2025-08-08 12:00:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,1.488889
145,2025-08-08 12:15:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,1.5333334
146,2025-08-08 12:30:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.9888889
147,2025-08-08 12:45:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.9444445
148,2025-08-08 13:00:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.97777784
149,2025-08-08 13:15:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,1.0333334
150,2025-08-08 13:30:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,1.0666667
151,2025-08-08 13:45:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,1.0
152,2025-08-08 14:00:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,1.1555556
153,2025-08-08 14:15:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,1.2333333
154,2025-08-08 14:30:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,1.6888889
155,2025-08-08 14:45:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,1.4555556
156,2025-08-08 15:00:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,1.2
157,2025-08-08 15:15:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.9555556
158,2025-08-08 15:30:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.8888889
159,2025-08-08 15:45:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.82222223
160,2025-08-08 16:00:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.78888893
161,2025-08-08 16:15:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,0.8888889
162,2025-08-08 16:30:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,1.1111112
163,2025-08-08 16:45:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,1.0
164,2025-08-08 17:00:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,1.1
165,2025-08-08 17:15:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,1.0777779
166,2025-08-08 17:30:00,wastemeter_2303,3060a4ff-116f-11ef-bee7-ecebb886fd8c,11801871,-2.534063552096261,51.46815055724142,technolog,1.1666667
